JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;ValidDate;MontantDebit;MontantCredit;Sens;RefEcriture;EcritureLet;DateLet
AN;A Nouveau;;20241001;10130000;CompteLib_0001;;;24J6;20241001;EcritureLib_0001;;0,00;1000,00;C;;;
AN;A Nouveau;;20241001;11900000;CompteLib_0002;;;24J6;20241001;EcritureLib_0002;;1323,65;0,00;D;;;
AN;A Nouveau;;20241001;21810000;CompteLib_0003;;;24J6;20241001;EcritureLib_0003;;11427,59;0,00;D;;;
AN;A Nouveau;;20241001;21820000;CompteLib_0004;;;24J6;20241001;EcritureLib_0004;;1,00;0,00;D;;;
AN;A Nouveau;;20241001;21830000;CompteLib_0005;;;24J6;20241001;EcritureLib_0005;;2077,00;0,00;D;;;
AN;A Nouveau;;20241001;21840000;CompteLib_0006;;;24J6;20241001;EcritureLib_0006;;4707,05;0,00;D;;;
AN;A Nouveau;;20241001;28181000;CompteLib_0007;;;24J6;20241001;EcritureLib_0007;;0,00;3833,33;C;;;
AN;A Nouveau;;20241001;28183000;CompteLib_0008;;;24J6;20241001;EcritureLib_0008;;0,00;529,52;C;;;
AN;A Nouveau;;20241001;28184000;CompteLib_0009;;;24J6;20241001;EcritureLib_0009;;0,00;629,22;C;;;
AN;A Nouveau;;20241001;31000000;CompteLib_0010;;;24J6;20241001;EcritureLib_0010;;10478,20;0,00;D;;B;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FBOUYGUES;BOUYGUES;24J6;20241001;EcritureLib_0011;;0,00;17,22;C;;V;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FCARBU;CARBURANT;24J6;20241001;EcritureLib_0012;;0,00;25,01;C;;CW;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FDISH;DISH HOSPITALITY;24J6;20241001;EcritureLib_0013;;0,00;56,84;C;;S;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FENGIE;ENGIE;24J6;20241001;EcritureLib_0014;;0,00;342,46;C;;K;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FGIROD;GIROD MEDIA;24J6;20241001;EcritureLib_0015;;0,00;1650,00;C;;;
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FHALLES;HALLES DU SUD;24J6;20241001;EcritureLib_0016;;0,00;56,57;C;;IY;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FMARCALI;MARCALI;24J6;20241001;EcritureLib_0017;;0,00;128,26;C;;CD;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FMETRO;METRO;24J6;20241001;EcritureLib_0018;;0,00;504,95;C;;DU;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FMONSIEURG;MONSIEUR GLACONS;24J6;20241001;EcritureLib_0019;;0,00;295,00;C;;K;20250211
AN;A Nouveau;;20241001;40100000;CompteLib_0011;FPAIE;PAIE ;24J6;20241001;EcritureLib_0020;;0,00;216,00;C;;A;20250211
AN;A Nouveau;;20241001;42100000;CompteLib_0012;;;24J6;20241001;EcritureLib_0021;;0,00;4016,28;C;;AC;20250318
AN;A Nouveau;;20241001;42820000;CompteLib_0013;;;24J6;20241001;EcritureLib_0022;;0,00;1392,49;C;;A;20250211
AN;A Nouveau;;20241001;43100000;CompteLib_0014;;;24J6;20241001;EcritureLib_0023;;0,00;1103,62;C;;;
AN;A Nouveau;;20241001;43710000;CompteLib_0015;;;24J6;20241001;EcritureLib_0024;;0,00;130,79;C;;H;20250211
AN;A Nouveau;;20241001;43720000;CompteLib_0016;;;24J6;20241001;EcritureLib_0025;;0,00;570,77;C;;T;20251126
